Total Electricity [MWh],Total Cooling Electricity [MWh],Total Non-Cooling Electricity [MWh],Total Cooling Thermal Energy [MWh_th]
15592.967,2868.844,12724.123,8986.944
Total Electricity bill [$],Total Demand Charges [$],Total Energy Charges [$]
1577154.39,492345.15,1084809.23
Peak Demand by Period [kW]
2129.12,2175.13,2617.91,2600.58,2591.17,2808.08,2960.89,3182.5,3388.55,2766.29,2111.18,2021.44
Demand charge by period
31255.45,31626.35,38064.37,37812.46,37675.66,44760.78,51726.84,55598.27,59198.02,44869.27,30527.71,29229.98
