Total Electricity [MWh],Total Cooling Electricity [MWh],Total Non-Cooling Electricity [MWh],Total Cooling Thermal Energy [MWh_th]
15621.252,2868.873,12724.123,7943.411
Total Electricity bill [$],Total Demand Charges [$],Total Energy Charges [$]
1565180.0,466282.0,1085278.0
Peak Demand by Period [kW]
2129.12,2175.13,2500.18,2437.85,2471.82,2567.41,2697.66,2933.46,3122.48,2592.7,2111.18,2021.44
Demand Charge by Period
31255.48,31626.39,36352.62,35446.34,35940.26,40924.52,47128.12,51247.55,54549.73,42053.59,30527.66,29230.02
