Time,AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 1:Des Heat Mass Flow [kg/s],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 1:Des Heat Cap [W],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 1:Des Cool Mass Flow [kg/s],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 1:Des Sens Cool Cap [W],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 1:Des Tot Cool Cap [W],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 2:Des Heat Mass Flow [kg/s],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 2:Des Heat Cap [W],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 2:Des Cool Mass Flow [kg/s],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 2:Des Sens Cool Cap [W],AUDITORIUM_ZN_1_FLR_1 ZN PSZ-AC_3-7:DesPer 2:Des Tot Cool Cap [W],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 1:Des Heat Mass Flow [kg/s],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 1:Des Heat Cap [W],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 1:Des Cool Mass Flow [kg/s],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 1:Des Sens Cool Cap [W],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 1:Des Tot Cool Cap [W],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 2:Des Heat Mass Flow [kg/s],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 2:Des Heat Cap [W],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 2:Des Cool Mass Flow [kg/s],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 2:Des Sens Cool Cap [W],AUX_GYM_ZN_1_FLR_1 ZN PSZ-AC_2-6:DesPer 2:Des Tot Cool Cap [W],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 1:Des Heat Mass Flow [kg/s],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 1:Des Heat Cap [W],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 1:Des Cool Mass Flow [kg/s],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 1:Des Sens Cool Cap [W],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 1:Des Tot Cool Cap [W],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 2:Des Heat Mass Flow [kg/s],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 2:Des Heat Cap [W],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 2:Des Cool Mass Flow [kg/s],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 2:Des Sens Cool Cap [W],CAFETERIA_ZN_1_FLR_1 ZN PSZ-AC_5-9:DesPer 2:Des Tot Cool Cap [W],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 1:Des Heat Mass Flow [kg/s],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 1:Des Heat Cap [W],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 1:Des Cool Mass Flow [kg/s],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 1:Des Sens Cool Cap [W],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 1:Des Tot Cool Cap [W],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 2:Des Heat Mass Flow [kg/s],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 2:Des Heat Cap [W],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 2:Des Cool Mass Flow [kg/s],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 2:Des Sens Cool Cap [W],GYM_ZN_1_FLR_1 ZN PSZ-AC_1-5:DesPer 2:Des Tot Cool Cap [W],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 1:Des Heat Mass Flow [kg/s],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 1:Des Heat Cap [W],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 1:Des Cool Mass Flow [kg/s],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 1:Des Sens Cool Cap [W],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 1:Des Tot Cool Cap [W],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 2:Des Heat Mass Flow [kg/s],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 2:Des Heat Cap [W],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 2:Des Cool Mass Flow [kg/s],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 2:Des Sens Cool Cap [W],KITCHEN_ZN_1_FLR_1 ZN PSZ-AC_4-8:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W]
11:00:00,4.245650E+00,6.352487E+04,4.245650E+00,9.527546E+04,7.897669E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.971924E+04,1.986269E+00,4.457331E+04,3.694816E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,4.606482E+04,3.078717E+00,6.908864E+04,5.726965E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,4.705546E+04,3.144926E+00,7.057441E+04,5.850125E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,5.044698E+03,8.290293E-01,1.308328E+04,1.574953E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,8.601923E+00,1.507522E+05,1.352643E+05,3.569728E+00,6.448757E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.758298E+00,1.516611E+05,1.257164E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.742257E+00,1.513011E+05,1.254181E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.031861E+00,1.578001E+05,1.308052E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
12:00:00,4.245650E+00,5.797871E+04,4.245650E+00,1.008216E+05,8.461576E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.712454E+04,2.200467E+00,4.958323E+04,4.252041E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,4.204304E+04,3.137277E+00,7.377053E+04,6.240800E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,4.294719E+04,3.155434E+00,7.480116E+04,6.282593E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,4.604261E+03,9.784088E-01,1.519772E+04,1.959727E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,9.569879E+00,1.679554E+05,1.532851E+05,3.569727E+00,6.448757E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.805117E+00,1.853484E+05,1.555559E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.759480E+00,1.842647E+05,1.546464E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,8.117394E+00,1.927641E+05,1.617796E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
13:00:00,4.245650E+00,5.354178E+04,4.245650E+00,1.052585E+05,8.912719E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.504879E+04,2.701848E+00,5.731167E+04,5.137584E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,3.882562E+04,3.779013E+00,8.421733E+04,7.722893E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,3.966058E+04,3.736508E+00,8.463879E+04,7.430524E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,4.251911E+03,1.125948E+00,1.720183E+04,2.264555E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.050374E+01,1.835155E+05,1.696617E+05,3.569727E+00,6.448757E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,9.067416E+00,2.248002E+05,1.903486E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,9.010627E+00,2.233923E+05,1.891564E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,9.412985E+00,2.333676E+05,1.976029E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
14:00:00,4.245650E+00,5.076870E+04,4.245650E+00,1.080316E+05,9.194683E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.375144E+04,3.171072E+00,6.389821E+04,5.890139E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,3.681473E+04,4.332802E+00,9.245784E+04,8.928676E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,3.760645E+04,4.303004E+00,9.307849E+04,8.422796E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,4.031693E+03,1.230449E+00,1.859557E+04,2.482269E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.136211E+01,1.963368E+05,1.831809E+05,3.569722E+00,6.448747E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.034582E+01,2.571347E+05,2.212748E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.027699E+01,2.563592E+05,2.202365E+05,6.015369E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.071915E+01,2.613411E+05,2.268491E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
15:00:00,4.245650E+00,5.076870E+04,4.245650E+00,1.080316E+05,9.194683E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.375144E+04,3.433147E+00,6.685139E+04,6.236386E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,3.681473E+04,4.836930E+00,9.811988E+04,9.887795E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,3.760645E+04,4.599688E+00,9.642158E+04,8.815615E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,4.031693E+03,1.254106E+00,1.885755E+04,2.318825E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.189672E+01,2.023626E+05,1.894899E+05,3.569722E+00,6.448748E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.087369E+01,2.630796E+05,2.291788E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.079915E+01,2.622400E+05,2.280764E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.125849E+01,2.674143E+05,2.348175E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
16:00:00,4.245650E+00,5.409640E+04,4.785480E+00,1.107815E+05,9.747840E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.530826E+04,3.572488E+00,6.686378E+04,6.259809E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,3.922780E+04,4.497499E+00,9.187645E+04,9.018313E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,4.007141E+04,4.738477E+00,9.551960E+04,8.752881E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,4.295955E+03,1.220273E+00,1.821031E+04,2.259977E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.225054E+01,2.025761E+05,1.898294E+05,3.569724E+00,6.448750E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.124703E+01,2.595107E+05,2.268207E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.116922E+01,2.586345E+05,2.256864E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.163603E+01,2.638919E+05,2.324592E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
17:00:00,4.245650E+00,5.853333E+04,5.774291E+00,1.174719E+05,1.140529E+05,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.738401E+04,3.793559E+00,6.727924E+04,6.358147E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,4.244522E+04,4.084616E+00,8.401116E+04,7.696134E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,4.335802E+04,5.067320E+00,9.593877E+04,8.886396E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,4.648304E+03,1.112243E+00,1.664429E+04,1.844153E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.236824E+01,1.988714E+05,1.861012E+05,3.569725E+00,6.448752E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.091572E+01,2.454182E+05,2.113049E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.083847E+01,2.445482E+05,2.101692E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.130724E+01,2.498274E+05,2.170172E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
18:00:00,4.245650E+00,6.407949E+04,6.717163E+00,1.225248E+05,1.264196E+05,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,2.997871E+04,3.883563E+00,6.569865E+04,6.563317E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,4.646700E+04,3.673125E+00,7.536586E+04,6.640527E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,4.746629E+04,5.284917E+00,9.428237E+04,9.167306E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,5.088742E+03,9.885278E-01,1.481657E+04,1.550759E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.217262E+01,1.903767E+05,1.754449E+05,3.569726E+00,6.448754E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.033915E+01,2.259743E+05,1.884106E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.026838E+01,2.251774E+05,1.875327E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,1.071013E+01,2.301524E+05,1.929904E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
19:00:00,4.245650E+00,7.239873E+04,7.618648E+00,1.243260E+05,1.356823E+05,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,3.387075E+04,3.900997E+00,6.200165E+04,6.325454E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,5.249966E+04,3.253164E+00,6.461458E+04,5.355276E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,5.362869E+04,5.386153E+00,8.925890E+04,8.865280E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,5.749397E+03,8.554009E-01,1.266427E+04,1.300188E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.174396E+01,1.761106E+05,1.596195E+05,3.569726E+00,6.448755E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,9.576076E+00,1.948791E+05,1.577824E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,9.512216E+00,1.935795E+05,1.567302E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,9.918029E+00,2.018048E+05,1.634016E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
20:00:00,4.245650E+00,7.849951E+04,8.479740E+00,1.278774E+05,1.466793E+05,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,3.672491E+04,3.866377E+00,5.875508E+04,6.053775E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,5.692362E+04,3.078717E+00,5.822984E+04,4.622933E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,5.814778E+04,5.373554E+00,8.459498E+04,8.502977E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,6.233878E+03,7.614987E-01,1.112810E+04,1.122802E+04,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.109699E+01,1.618990E+05,1.449587E+05,3.569727E+00,6.448756E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,8.633265E+00,1.632867E+05,1.296352E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,8.579655E+00,1.622728E+05,1.288302E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,8.946327E+00,1.692079E+05,1.343361E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
21:00:00,4.245650E+00,8.349105E+04,8.086489E+00,1.184387E+05,1.344375E+05,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,3.906014E+04,3.792310E+00,5.558265E+04,5.768256E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,6.054322E+04,3.078717E+00,5.461024E+04,4.254939E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,6.184522E+04,5.343023E+00,8.055025E+04,8.168203E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,6.630271E+03,6.730426E-01,9.740761E+03,9.589445E+03,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,1.031596E+01,1.474334E+05,1.301786E+05,3.569728E+00,6.448757E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.707520E+00,1.367159E+05,1.065218E+05,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.684022E+00,1.362991E+05,1.061970E+05,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.975282E+00,1.414654E+05,1.102224E+05,6.011423E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
22:00:00,4.245650E+00,8.848260E+04,6.741061E+00,9.833881E+04,9.189616E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,4.139537E+04,3.435001E+00,4.921905E+04,4.980013E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,6.416282E+04,3.078717E+00,5.099064E+04,3.886954E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,6.554266E+04,4.856324E+00,7.136628E+04,6.996700E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,7.026664E+03,6.206988E-01,8.759848E+03,8.457121E+03,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,9.463093E+00,1.321573E+05,1.145726E+05,3.569744E+00,6.448787E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.895669E+00,1.142082E+05,8.705949E+04,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.878031E+00,1.139160E+05,8.683681E+04,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,7.133490E+00,1.181470E+05,9.006204E+04,6.011424E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
23:00:00,4.245650E+00,9.236491E+04,5.328504E+00,7.859922E+04,6.430262E+04,4.245650E+00,2.354985E+05,4.245650E+00,0.000000E+00,0.000000E+00,1.986269E+00,4.321165E+04,2.877952E+00,4.112647E+04,3.629696E+04,1.986269E+00,1.101747E+05,1.986269E+00,0.000000E+00,0.000000E+00,3.078717E+00,6.697806E+04,3.078717E+00,4.817539E+04,3.600748E+04,3.078717E+00,1.707709E+05,3.078717E+00,0.000000E+00,0.000000E+00,3.144926E+00,6.841845E+04,4.050480E+00,5.941227E+04,5.093806E+04,3.144926E+00,1.744433E+05,3.144926E+00,0.000000E+00,0.000000E+00,3.371596E-01,7.334970E+03,6.016408E-01,8.239834E+03,7.744362E+03,3.371596E-01,1.870163E+04,3.371596E-01,0.000000E+00,0.000000E+00,2.888790E+00,0.000000E+00,8.664048E+00,1.187456E+05,1.002164E+05,3.569745E+00,6.448789E+04,2.888790E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.606601E+00,1.033793E+05,7.726825E+04,6.016119E+00,1.086819E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.601556E+00,1.033004E+05,7.720925E+04,6.015370E+00,1.086684E+05,5.948620E+00,0.000000E+00,0.000000E+00,5.948620E+00,0.000000E+00,6.619397E+00,1.035795E+05,7.741791E+04,6.011424E+00,1.085971E+05,5.948620E+00,0.000000E+00,0.000000E+00
